"user_id","day_0","day_1","day_2","day_3","day_4","day_5","day_6","hcut_cluster"
328554,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
49079,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
207688,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
347356,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
338435,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
10642,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
170775,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
44118,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
87621,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
370341,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
158138,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
82992,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
176686,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
367260,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
50029,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
233005,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
383130,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
211492,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
230230,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
191694,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
280012,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
48170,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
258888,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
153954,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
347298,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
389732,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
35622,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
261641,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
78384,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
347384,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
245685,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
334296,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
110760,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
42382,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
34174,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
208830,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
202846,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
239292,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
423199,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
55257,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
60224,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
129220,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
266843,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
295122,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
307243,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
393491,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
82864,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
398207,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
86037,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
371454,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
367707,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
33796,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
379777,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
392785,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
9344,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
184003,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
364218,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
166175,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
408059,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
25583,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
303699,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
140984,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
349863,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
394186,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
398213,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
81836,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
312982,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
417344,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
302020,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
419453,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
25143,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
399877,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
89258,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
362267,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
50310,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
22453,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
130342,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
73438,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
22035,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
308692,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
152804,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
206630,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
199257,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
19488,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
168292,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
276974,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
122502,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
7561,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
200077,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
27934,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
148893,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
370823,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
103252,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
396941,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
320812,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
279628,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
155916,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
70682,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
245239,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
123288,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
122905,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
411299,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
314342,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
396312,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
64532,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
407821,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
355009,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
205082,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
31026,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
297117,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
279372,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
14630,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
118686,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
303887,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
64414,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
284606,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
228675,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
299653,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
125349,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
68483,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
243302,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
416643,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
123758,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
159088,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
174026,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
18432,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
355547,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
351126,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
147240,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
152091,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
92488,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
338868,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
143830,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
275447,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
187357,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
424067,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
330869,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
43998,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
339777,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
267272,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
232708,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
320369,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
40821,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
206033,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
97507,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
313464,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
368904,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
142732,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
170324,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
42485,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
30992,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
143570,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
10561,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
326600,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
174745,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
394365,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
109218,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
99289,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
319509,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
190965,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
133961,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
168857,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
298246,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
388847,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
123057,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
38882,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
64650,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
113769,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
396398,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
59789,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
188629,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
316182,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
422559,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
152462,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
255868,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
121235,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
23326,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
119970,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
60902,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
6426,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
126775,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
118694,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
267936,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
254761,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
65526,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
43463,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
386071,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
413221,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
204925,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
19945,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
375827,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
29912,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
28274,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
281110,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
101670,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
421634,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
373933,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
394475,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
322245,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
77633,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
388432,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
258269,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
125707,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
309039,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
54305,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
390989,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
140886,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
212739,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
351407,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
145731,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
8900,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
390855,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
303504,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
211337,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
415355,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
389162,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
234954,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
178491,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
170048,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
410299,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
388110,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
59345,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
2112,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
257103,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
171101,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
85530,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
314073,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
135675,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
318259,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
216944,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
72948,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
176901,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
209198,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
291636,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
297070,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
411048,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
181157,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
336063,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
348686,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
164718,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
372081,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
385751,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
391637,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
126009,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
284783,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
89332,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
283560,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
344490,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
261683,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
309128,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
171035,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
259065,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
137565,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
207630,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
80023,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
230304,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
86400,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
32961,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
257024,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
19215,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
111617,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
107054,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
216028,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
390460,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
50013,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
71134,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
213384,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
421261,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
27028,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
93495,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
393637,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
244359,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
238023,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
77388,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
264990,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
332559,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
98517,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
102162,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","directly_purchase","Cluster7"
319587,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
328732,"no_browse","no_browse","no_browse","no_browse","no_browse","no_browse","browse_to_purchase","Cluster2"
